trade_id,platform,account_id,client_external_id,symbol,side,volume,open_time,close_time,open_price,close_price,commission,realized_pnl,book_flag,counterparty,quote_currency,status
T6HQIV929SE,MT5,AG8QYNPDPO,EXT00039,US500.m,BUY,0.5,2025-07-29T14:08:23Z,2025-07-31T03:58:45Z,1552.60337,1549.23775,-1.5,23.27,B,LP_TEST,USD,CLOSED
TL7FQ8ABY59,MT5,AG8QYNPDPO,EXT00039,AUDUSD,SELL,0.1,2025-08-13T16:30:36Z,2025-08-14T07:50:47Z,321.413,321.23645,-10.0,1.45,A,B2Prime,EUR,CLOSED
T285TZV9ZP3,MT5,AN92XF8E8L,EXT00027,XAUUSD.m,SELL,5.0,2025-08-03T01:42:58Z,2025-08-03T22:17:41Z,1100.29811,1103.93638,-5.0,1186.97,A,B2Prime,GBP,CLOSED
T330BO7WP2D,cTrader,AC89K8YQK9,EXT00029,NAS100,S,5.0,2025-07-18T06:26:49Z,2025-08-01T11:51:25Z,387.37667,387.76306,-10.0,14.28,A,B2Prime,USD,CLOSED
T1EGOM62HDX,cTrader,A38DIUOVW1,EXT00020,JPN225,BUY,0.5,2025-07-28T02:37:29Z,2025-08-11T04:28:22Z,1395.69784,1394.70165,-10.0,29.0,A,B2Prime,GBP,CLOSED
T6RIJKQ2ZUV,MT5,AMUEKIPU1W,EXT00035,XAUUSD.m,BUY,0.1,2025-07-18T23:05:18Z,2025-08-10T05:03:44Z,304.73113,304.96641,-1.5,1.22,,B2Prime,GBP,CLOSED
TSA5UZLZUKZ,cTrader,AL1C32OC6U,EXT00001,UKOIL,sell,5.0,2025-07-22T03:55:38Z,2025-07-25T18:14:26Z,2304.05918,2304.02246,-3.0,14.17,B,LP_MAIN,GBP,CLOSED
T0ZFKNWBHKV,MT5,ANFHOLQC3O,EXT00013,AUDUSD,BUY,1.0,2025-07-29T16:21:02Z,2025-08-02T10:24:08Z,1033.71426,1034.36222,2.0,-11.38,B,B2Prime,EUR,CLOSED
TZ09OWGMF4L,cTrader,A0OXFQ8MYX,EXT00027,GER40,SELL,500.0,2025-07-27T23:02:19Z,2025-08-05T19:15:41Z,1993.48805,1997.87003,-3.0,76357.54,B,B2Prime,EUR,CLOSED
T5RGSG6A8ML,MT5,AP5O3O0LLJ,EXT00034,AUDUSD,sell,1.0,2025-08-02T12:57:18Z,2025-08-07T03:07:57Z,1225.22621,1221.87829,0.0,-141.11,A,LP_MAIN,EUR,OPEN
TK22XMQ6644,cTrader,AMPNSM43D8,EXT00016,GER40,sell,1.0,2025-07-26T06:07:52Z,2025-07-29T21:38:50Z,269.4538,269.47392,2.0,-1.53,A,LP_TEST,EUR,OPEN
T0NBW8SJ84T,cTrader,A2IAGL58KX,EXT00009,JPN225,BUY,2.0,2025-08-09T19:25:59Z,2025-08-11T04:46:31Z,1628.69851,1628.60757,-5.0,15.07,B,LP_MAIN,GBP,CANCELLED
TQSI2G74IZG,MT5,AF1BCPPVOH,EXT00037,UKOIL.m,buy,0.05,2025-07-19T05:21:14Z,2025-07-21T22:39:09Z,141.50606,141.85006,-3.0,-1.2,B,LP_MAIN,GBP,CLOSED
TTDG3C6SCIV,MT5,ATQYYV37DI,EXT00031,XCUUSD.m,BUY,100.0,2025-08-13T22:29:16Z,2025-08-14T03:24:33Z,1815.29245,1811.46657,-5.0,-33879.79,A,LP_TEST,EUR,CLOSED
TQT2LWHEDHT,cTrader,ASKRT05UIR,EXT00004,LTCUSD,SELL,0.01,2025-08-12T14:01:12Z,2025-08-14T00:51:28Z,2167.67068,2165.43048,-0.5,-1.76,B,B2Prime,GBP,OPEN
TRUU5E51H3W,MT5,ATAD1IOR56,EXT00004,GBPUSD,BUY,50.0,2025-07-25T19:16:37Z,2025-08-09T07:53:29Z,1101.76864,1101.25492,-0.5,1898.15,B,LP_MAIN,USD,CLOSED
TJOJWLRKXJT,cTrader,AU2GC5WI6F,EXT00029,USDJPY,SELL,0.5,2025-08-06T12:21:57Z,2025-08-06T12:35:36Z,539.93637,540.24551,-3.0,7.45,B,LP_TEST,EUR,CLOSED
TYSWE1GA6SR,cTrader,AXEBB9EITN,EXT00032,XAGUSD,BUY,20.0,2025-07-31T22:15:02Z,2025-08-07T14:42:03Z,2435.78505,2444.57555,-10.0,-9947.94,A,B2Prime,USD,CLOSED
T1YD5MY3GDI,cTrader,A8F840982N,EXT00031,NAS100,BUY,50.0,2025-07-24T01:06:09Z,2025-07-25T15:22:37Z,1271.53296,1267.78631,-3.0,-16884.96,B,LP_MAIN,USD,CLOSED
TK1QY7HYLGO,MT5,A65KXVF1T2,EXT00002,NAS100.m,BUY,0.05,2025-07-30T06:42:19Z,2025-08-11T11:05:47Z,2269.01384,2271.22213,2.0,-7.86,B,B2Prime,EUR,CLOSED
TFXLSRVP0IJ,cTrader,A1R11Q7UWW,EXT00039,FR40,BUY,50.0,2025-07-23T16:55:34Z,2025-08-13T09:32:36Z,587.94938,589.01652,2.0,5070.75,B,B2Prime,GBP,CLOSED
TFMM0QPOP1O,MT5,AF1BCPPVOH,EXT00037,XCUUSD.m,S,0.1,2025-07-30T02:31:54Z,2025-08-08T02:36:59Z,2118.52772,2119.98011,-3.0,-0.81,B,B2Prime,EUR,CLOSED
TXFQJ3HXJ3A,cTrader,A2DHYLURTP,EXT00018,US500,BUY,200.0,2025-08-04T05:03:48Z,2025-08-08T12:08:37Z,276.09632,275.31206,-0.5,12594.41,B,B2Prime,EUR,CLOSED
TLUHHS4DILR,cTrader,AA5UOFWB0H,EXT00036,USDJPY,BUY,1.0,2025-08-05T02:51:46Z,2025-08-09T18:19:48Z,2345.00982,2338.42088,-1.5,-305.9,B,B2Prime,EUR,CLOSED
T882O8ZI9VC,cTrader,AQ3VLI7KQ1,EXT00017,EURUSD,sell,0.01,2025-08-13T03:36:59Z,2025-08-13T20:48:26Z,1514.01357,1515.36609,2.0,1.35,B,B2Prime,EUR,CLOSED
TJN7DE0L1OF,MT5,A9RFTMTTQL,EXT00026,XCUUSD.m,BUY,5.0,2025-07-18T02:10:09Z,2025-08-03T17:31:03Z,2003.24801,1996.86296,-0.5,-968.07,A,B2Prime,EUR,CLOSED
TKHDIU1JTKA,MT5,ANZS43C5BA,EXT00038,XCUUSD.m,B,2.0,2025-07-22T16:02:33Z,2025-08-05T23:42:50Z,363.48155,363.93912,-1.5,-65.89,A,LP_TEST,EUR,CLOSED
T8N10HLINH8,MT5,AT0PVN9ER1,EXT00002,ETHUSD.m,BUY,50.0,2025-07-18T16:01:17Z,2025-08-02T21:53:45Z,814.82765,814.81737,-1.5,-12.25,A,LP_MAIN,GBP,CLOSED
TV7FXP323C9,cTrader,AJFC2V37PQ,EXT00022,XAGUSD,B,50.0,2025-07-27T22:34:41Z,2025-08-03T03:25:05Z,445.02965,446.99793,2.0,4107.62,B,LP_MAIN,USD,OPEN
TU985LTKMCC,MT5,ACAQVKIZZQ,EXT00021,WTI.m,SELL,200.0,2025-08-02T11:55:13Z,2025-08-02T16:43:21Z,265.99016,266.64781,-0.5,-10936.02,B,LP_MAIN,GBP,CLOSED
TT24D7V911P,MT5,ANFHOLQC3O,EXT00013,ETHUSD.m,SELL,5.0,2025-07-19T20:08:45Z,2025-07-25T07:06:31Z,1675.59688,1674.02167,-3.0,-231.05,A,B2Prime,GBP,CLOSED
TQ50XCXMSY3,cTrader,ACXLL4ZKLO,EXT00010,WTI,SELL,0.01,2025-07-28T19:21:43Z,2025-08-09T02:44:38Z,1982.49933,1983.77014,0.0,0.86,B,B2Prime,GBP,CLOSED
TOKWOALF4V1,cTrader,AQ3VLI7KQ1,EXT00017,AUDUSD,buy,2.0,2025-08-05T08:34:13Z,2025-08-05T14:54:40Z,1448.41234,1450.00664,-1.5,-121.6,A,B2Prime,EUR,CLOSED
TXH376ZUGFL,MT5,AL9XPSEIMV,EXT00003,GBPUSD,SELL,50.0,2025-08-10T05:02:25Z,2025-08-12T23:47:19Z,1432.20361,1431.91947,-3.0,1176.04,B,LP_MAIN,USD,CLOSED
TT8BEMC57XH,cTrader,AWWYZX4W6X,EXT00030,FR40,SELL,10.0,2025-07-20T06:20:38Z,2025-07-21T12:58:51Z,1796.46706,1792.15555,-10.0,4199.5,A,LP_MAIN,GBP,CLOSED
T9I71A57E8A,MT5,AFLU7U6N7H,EXT00015,ETHUSD.m,sell,2.0,2025-07-23T07:02:11Z,2025-08-02T14:16:58Z,2147.33506,2145.13963,-1.5,-413.44,B,,GBP,CLOSED
TBPH1VE8SUS,MT5,AL9XPSEIMV,EXT00003,XAGUSD.m,S,500.0,2025-07-25T11:48:34Z,2025-08-03T17:30:05Z,547.2009,547.37667,2.0,-4876.79,,LP_MAIN,EUR,CLOSED
TH70M9OHDSR,MT5,AN92XF8E8L,EXT00027,GBPUSD,BUY,10.0,2025-07-23T06:33:48Z,2025-08-10T15:24:06Z,306.92758,306.91643,-1.5,-3.51,A,B2Prime,USD,OPEN
T8ANP8DMLC8,cTrader,AJFC2V37PQ,EXT00022,US30,BUY,500.0,2025-08-09T01:30:38Z,2025-08-09T17:54:14Z,202.23286,202.32642,2.0,-2592.76,A,LP_MAIN,GBP,CLOSED
T9DXOQ8JXLF,MT5,AWD8IL3FB9,EXT00010,FR40.m,S,200.0,2025-07-29T23:07:31Z,2025-08-04T12:49:11Z,695.00737,696.46747,0.0,6763.3,A,B2Prime,GBP,CLOSED
TUEFZ1C25XN,MT5,A9UZFK8UT0,EXT00005,XAGUSD.m,B,5.0,2025-07-27T10:53:41Z,2025-07-31T18:17:48Z,2101.3834,2098.19248,-10.0,-503.98,A,B2Prime,EUR,OPEN
TPGSF3YN72B,MT5,APJA1WJ0TP,EXT00007,NAS100.m,BUY,0.5,2025-08-04T12:09:25Z,2025-08-06T10:06:37Z,589.63114,589.6443,2.0,-0.45,A,LP_MAIN,EUR,CLOSED
TON4WBABQ0F,cTrader,A5GJLQM5K8,EXT00015,WTI,BUY,20.0,2025-07-25T06:33:28Z,2025-08-01T16:56:12Z,1523.78158,1528.18443,2.0,5103.91,A,B2Prime,GBP,CLOSED
TT10GDMIPC8,MT5,AWD8IL3FB9,EXT00010,GBPUSD,SELL,5.0,2025-08-04T03:44:34Z,2025-08-04T17:22:12Z,2113.70668,2109.01358,-10.0,-1534.3,B,LP_TEST,USD,CLOSED
T4TEVWLQ6EX,MT5,A8YG0JV1V9,EXT00019,LTCUSD.m,BUY,500.0,2025-08-06T21:53:42Z,2025-08-11T22:52:41Z,518.90916,518.72884,-0.5,8654.17,,,EUR,CLOSED
TR04HHE7ICD,MT5,AWD8IL3FB9,EXT00010,UKOIL.m,BUY,5.0,2025-08-02T02:43:33Z,2025-08-04T10:57:54Z,1335.76583,1329.73779,-5.0,1760.16,A,B2Prime,GBP,CLOSED
T5DIGXL9YSU,MT5,A8YG0JV1V9,EXT00019,ETHUSD.m,SELL,0.5,2025-08-03T23:17:49Z,2025-08-07T09:36:21Z,1886.55467,1881.67617,-3.0,196.96,B,LP_MAIN,GBP,CLOSED
TLNF0402W29,MT5,AL9XPSEIMV,EXT00003,FR40.m,BUY,10.0,2025-07-28T07:32:57Z,2025-07-31T12:21:26Z,1936.42792,1932.48828,-0.5,-3003.67,A,B2Prime,GBP,CANCELLED
TW4IOAR4G58,MT5,A8BBI4WIRE,EXT00015,NAS100.m,BUY,5.0,2025-07-16T01:28:37Z,2025-07-23T00:06:51Z,1467.6126,1470.86886,-1.5,-693.97,A,LP_MAIN,EUR,CLOSED
T9QJP0XSM9G,cTrader,AA5UOFWB0H,EXT00036,LTCUSD,BUY,10.0,2025-08-04T01:24:56Z,2025-08-09T13:11:01Z,487.3736,486.26319,-0.5,-660.04,A,B2Prime,GBP,CLOSED
T1QD41J2PAT,MT5,AWD8IL3FB9,EXT00010,UKOIL.m,BUY,5.0,2025-07-31T22:03:54Z,2025-08-12T18:03:11Z,1683.12972,1683.5976,-5.0,158.28,B,B2Prime,GBP,CLOSED
T93EZEMQT78,cTrader,A8F840982N,EXT00031,US30,sell,5.0,2025-07-19T22:59:20Z,2025-07-30T23:41:31Z,1514.45522,1512.17298,-5.0,432.07,B,B2Prime,GBP,CLOSED
TO79H4HA0MV,MT5,AJD84U89YJ,EXT00023,US30.m,BUY,50.0,2025-08-08T20:50:12Z,2025-08-09T23:30:53Z,852.7638,854.34611,0.0,4919.21,A,LP_MAIN,EUR,CLOSED
T4S2NI8TNDF,cTrader,A9BH811KER,EXT00038,XCUUSD,sell,0.05,2025-07-22T17:37:02Z,2025-08-05T09:36:13Z,1813.6095,1817.75179,-3.0,9.04,A,B2Prime,USD,CLOSED
TZT8PHB8OOS,MT5,AG8QYNPDPO,EXT00039,XAUUSD.m,SELL,0.05,2025-07-26T08:24:00Z,2025-08-13T14:01:59Z,2326.96042,2332.05294,-1.5,12.22,A,,GBP,CLOSED
TQE7AJUL7W8,cTrader,A0OXFQ8MYX,EXT00027,JPN225,buy,0.1,2025-08-04T19:35:57Z,2025-08-10T14:29:11Z,2428.35292,2434.17472,-1.5,7.4,A,B2Prime,GBP,CLOSED
TFRF899OFPV,MT5,A8BBI4WIRE,EXT00015,BTCUSD.m,SELL,0.1,2025-07-18T05:47:24Z,2025-08-07T03:59:43Z,1780.03123,1783.21056,-3.0,-11.26,A,B2Prime,USD,CLOSED
TC8J6E07FPY,cTrader,AWWYZX4W6X,EXT00030,GER40,BUY,5.0,2025-07-27T10:23:59Z,2025-08-04T22:36:36Z,115.14367,115.08872,0.0,1.34,B,B2Prime,EUR,CLOSED
TWSS1VIP3TV,MT5,ATAD1IOR56,EXT00004,UKOIL.m,BUY,0.01,2025-07-31T06:19:14Z,2025-07-31T12:40:38Z,111.90064,112.01611,-1.5,-0.08,A,B2Prime,GBP,CLOSED
T51Z58B4JWP,cTrader,A7KYHQIN9N,EXT00032,XCUUSD,buy,500.0,2025-07-22T19:50:14Z,2025-07-24T12:55:59Z,1078.28123,1078.91398,2.0,14284.3,B,LP_TEST,USD,CLOSED
TZ5RKSD085I,MT5,ATQYYV37DI,EXT00031,XCUUSD.m,SELL,0.1,2025-07-23T13:03:23Z,2025-08-13T19:35:16Z,1086.55284,1087.34511,-5.0,1.84,B,B2Prime,EUR,OPEN
TZPCD1406XL,cTrader,AC89K8YQK9,EXT00029,US30,SELL,5.0,2025-08-08T08:57:44Z,2025-08-13T10:54:00Z,1644.53591,1643.60999,0.0,-380.59,,LP_TEST,GBP,CLOSED
TCD3IRVXD2Z,cTrader,AQ3VLI7KQ1,EXT00017,EURUSD,BUY,0.1,2025-07-27T13:31:02Z,2025-08-05T05:22:14Z,337.26757,337.24414,-0.5,0.14,A,B2Prime,EUR,CLOSED
T4NS7NVV28U,cTrader,AC89K8YQK9,EXT00029,BTCUSD,BUY,20.0,2025-08-11T14:01:11Z,2025-08-13T10:16:38Z,387.10003,386.88737,-1.5,-184.67,A,LP_TEST,USD,CLOSED
TMY6PO0M24U,cTrader,A9DOM5IGQP,EXT00004,AUDUSD,SELL,0.05,2025-07-21T01:39:26Z,2025-08-01T15:44:46Z,1426.31669,1427.5625,0.0,4.44,B,B2Prime,EUR,CLOSED
T73W1YAUA8D,MT5,A12VJ99T2D,EXT00033,XCUUSD.m,BUY,0.5,2025-08-09T17:51:24Z,2025-08-09T23:22:07Z,2003.30217,1995.18153,-5.0,-81.23,A,LP_MAIN,EUR,CLOSED
TBQ6MYM8J2L,MT5,ALL8OS9XTO,EXT00024,AUDUSD,SELL,0.5,2025-08-04T08:58:24Z,2025-08-14T02:37:32Z,520.56255,519.52739,-10.0,-9.6,A,B2Prime,EUR,CLOSED
TH1TLOM344M,MT5,A8BBI4WIRE,EXT00015,AUDUSD,BUY,1.0,2025-07-28T03:24:38Z,2025-08-01T01:02:44Z,2394.5088,2402.34713,-3.0,-284.47,B,B2Prime,EUR,CANCELLED
T04I3DZXLRG,MT5,AY6452H2ZQ,EXT00011,XAGUSD.m,BUY,0.5,2025-08-14T06:57:08Z,2025-08-14T08:15:37Z,2005.41228,2012.7229,-1.5,189.56,A,B2Prime,EUR,CLOSED
TJZM3618LEU,cTrader,APBN78BMYY,EXT00008,ETHUSD,SELL,500.0,2025-08-02T22:39:52Z,2025-08-05T09:37:40Z,2014.91218,2011.9525,-5.0,88497.2,A,B2Prime,USD,CLOSED
TXKUGWCDZ6X,MT5,AN92XF8E8L,EXT00027,GBPUSD,buy,0.5,2025-08-08T22:27:46Z,2025-08-13T04:31:27Z,20.08985,20.09809,-3.0,-0.32,B,LP_MAIN,USD,CLOSED
TZTO7D835KU,cTrader,A2IAGL58KX,EXT00009,LTCUSD,BUY,20.0,2025-07-28T03:38:22Z,2025-07-31T16:38:14Z,165.50429,165.37493,-5.0,-254.65,B,LP_MAIN,GBP,CLOSED
T9PBTYJR39I,cTrader,AJT7YE511M,EXT00002,XAUUSD,SELL,5.0,2025-07-19T08:34:28Z,2025-08-04T01:57:15Z,1793.48676,1792.8161,-0.5,-153.25,B,B2Prime,USD,CLOSED
TXHAIAW4OTU,MT5,ANZS43C5BA,EXT00038,FR40.m,BUY,50.0,2025-07-26T07:54:18Z,2025-08-06T00:30:51Z,1534.9022,1530.58985,-10.0,-8144.44,A,B2Prime,GBP,CLOSED
T4UW590Z92J,MT5,AFLU7U6N7H,EXT00015,NAS100.m,BUY,1.0,2025-08-04T09:10:58Z,2025-08-06T15:27:33Z,544.39759,544.06664,-10.0,8.96,A,LP_MAIN,EUR,CLOSED
T67LM8E49IT,cTrader,ACXLL4ZKLO,EXT00010,AUDUSD,sell,0.01,2025-08-02T08:08:18Z,2025-08-06T18:23:39Z,121.37569,121.52541,-10.0,-0.08,A,B2Prime,EUR,CLOSED
T92SRL3VZZX,cTrader,AU2GC5WI6F,EXT00029,JPN225,sell,10.0,2025-07-21T14:48:46Z,2025-07-23T23:10:55Z,2322.99803,2324.16411,0.0,502.34,A,,GBP,CLOSED
TQUBWRP8GUU,MT5,APJA1WJ0TP,EXT00007,XCUUSD.m,buy,2.0,2025-08-11T06:19:57Z,2025-08-12T15:01:58Z,2323.44696,2315.28401,2.0,1393.84,A,,EUR,OPEN
TRZCM8JJ6AV,MT5,AP5O3O0LLJ,EXT00034,XAUUSD.m,sell,0.5,2025-07-18T03:50:12Z,2025-08-04T00:54:25Z,1313.7975,1314.62409,-10.0,9.78,A,B2Prime,GBP,CLOSED
T1EOXLZKI2S,cTrader,A7D5J60FKH,EXT00007,USDJPY,SELL,5.0,2025-08-05T06:44:40Z,2025-08-13T19:56:45Z,2012.22634,2016.46414,-10.0,1873.42,A,B2Prime,EUR,CANCELLED
T19V58B1V1C,MT5,A0H2CWTG1M,EXT00039,WTI.m,buy,0.1,2025-08-04T03:08:45Z,2025-08-05T21:14:24Z,1814.51427,1818.93167,-5.0,-42.41,A,B2Prime,GBP,CLOSED
TOFH9194B70,MT5,AP5O3O0LLJ,EXT00034,UKOIL.m,SELL,0.1,2025-07-18T10:55:26Z,2025-08-13T04:14:10Z,417.8125,417.63486,-5.0,0.68,A,LP_TEST,GBP,CANCELLED
TDOZY2NR4GL,MT5,AMUEKIPU1W,EXT00035,USDJPY,SELL,0.1,2025-07-31T11:21:16Z,2025-08-02T15:20:44Z,1769.17849,1766.16263,0.0,-13.21,B,B2Prime,GBP,CLOSED
TPJDJHMXCQD,MT5,ATQYYV37DI,EXT00031,FR40.m,sell,500.0,2025-07-23T23:29:23Z,2025-08-10T03:35:00Z,2454.14054,2453.41718,-0.5,-22252.59,B,B2Prime,GBP,CLOSED
T5CUYDA9ALL,MT5,ACAQVKIZZQ,EXT00021,GER40.m,SELL,0.1,2025-07-27T21:06:44Z,2025-07-28T09:04:47Z,1812.91869,1814.62824,0.0,10.43,B,LP_MAIN,USD,CLOSED
TNCGWRT9DYF,cTrader,APBN78BMYY,EXT00008,UKOIL,B,1.0,2025-08-11T22:39:02Z,2025-08-13T15:45:24Z,2152.9368,2151.62779,-1.5,22.55,B,B2Prime,GBP,CLOSED
TGP41S3QW75,MT5,AWD8IL3FB9,EXT00010,LTCUSD.m,BUY,1.0,2025-08-02T12:43:43Z,2025-08-09T11:59:49Z,419.73971,419.37065,-10.0,-28.29,,LP_TEST,EUR,CLOSED
T77DYVGDGFW,MT5,ACAQVKIZZQ,EXT00021,JPN225.m,SELL,10.0,2025-07-21T04:55:51Z,2025-08-09T19:14:42Z,967.19385,964.79812,2.0,822.93,A,LP_MAIN,USD,CLOSED
T7TNQETMNI3,MT5,ANZS43C5BA,EXT00038,BTCUSD.m,sell,5.0,2025-07-31T17:53:12Z,2025-08-11T18:49:57Z,2051.78573,2057.54118,-0.5,2735.92,B,B2Prime,USD,CLOSED
TOM6736Z4DS,MT5,AZSJ49ITN7,EXT00025,USDJPY,SELL,0.5,2025-07-24T12:13:23Z,2025-08-12T18:52:34Z,1144.46024,1147.32046,2.0,-85.36,A,LP_TEST,GBP,CLOSED
TUZS1XKE1KW,MT5,A8BBI4WIRE,EXT00015,UKOIL.m,SELL,2.0,2025-07-30T22:15:44Z,2025-08-12T17:32:30Z,1083.61337,1083.03212,-5.0,30.16,A,B2Prime,GBP,CLOSED
TNRRLRNR2KY,cTrader,AMPNSM43D8,EXT00016,NAS100,BUY,0.05,2025-08-03T23:45:45Z,2025-08-09T06:35:21Z,119.04345,119.43091,-5.0,1.48,A,B2Prime,USD,CLOSED
T3GD60UGLBB,MT5,AP5O3O0LLJ,EXT00034,ETHUSD.m,buy,2.0,2025-07-18T01:00:19Z,2025-08-12T15:43:44Z,1819.10911,1814.75396,0.0,-700.54,B,LP_MAIN,GBP,CANCELLED
TG8B350SGNZ,cTrader,A0OXFQ8MYX,EXT00027,US30,SELL,1.0,2025-07-30T01:44:55Z,2025-08-08T10:03:11Z,236.38695,237.6666,-5.0,-95.89,B,B2Prime,GBP,CLOSED
TQGHLZRUWBN,MT5,ADKWNNHJ7X,EXT00001,NAS100.m,BUY,0.5,2025-07-25T18:41:37Z,2025-07-28T04:14:42Z,875.13928,873.68969,2.0,48.08,A,B2Prime,EUR,CLOSED
TAI33993N4B,MT5,AIYKID91ZD,EXT00028,ETHUSD.m,sell,50.0,2025-07-21T00:19:35Z,2025-08-04T02:47:55Z,2416.61004,2418.134,0.0,-411.06,B,LP_MAIN,GBP,CLOSED
TIY5PU5WH50,MT5,AN92XF8E8L,EXT00027,UKOIL.m,BUY,0.01,2025-07-22T05:50:52Z,2025-08-05T18:43:45Z,2447.65596,2450.81858,2.0,-1.84,A,LP_MAIN,GBP,CLOSED
TYOOK63RVWO,cTrader,AMPNSM43D8,EXT00016,USDJPY,BUY,0.5,2025-07-28T14:24:37Z,2025-08-07T12:52:18Z,1793.43487,1796.2296,-1.5,-83.15,B,LP_TEST,EUR,CLOSED
TXIWE6RGL7J,cTrader,AKVPUC8D1W,EXT00021,JPN225,BUY,50.0,2025-08-06T04:03:48Z,2025-08-07T17:41:17Z,1474.62204,1471.35196,-1.5,-4510.11,A,B2Prime,GBP,CLOSED
TTKUDE358TR,MT5,AZSJ49ITN7,EXT00025,XAUUSD.m,buy,0.5,2025-08-03T16:43:58Z,2025-08-07T03:46:19Z,575.84205,575.19915,-0.5,-22.43,B,B2Prime,GBP,CLOSED
T9QDI3G13IW,MT5,AG8QYNPDPO,EXT00039,WTI.m,buy,1.0,2025-07-21T12:53:27Z,2025-08-03T02:51:44Z,1606.98443,1610.19274,2.0,89.44,A,B2Prime,GBP,OPEN
TP1XS910BAF,MT5,A8YG0JV1V9,EXT00019,ETHUSD.m,B,5.0,2025-08-05T15:13:28Z,2025-08-07T08:53:21Z,179.95817,180.4105,-1.5,-185.65,B,,GBP,CLOSED
TMHXOFKCGGX,MT5,AKTAKPUXQP,EXT00010,XCUUSD.m,SELL,0.01,2025-07-27T12:59:48Z,2025-07-31T19:19:59Z,1896.26707,1899.80634,2.0,2.82,B,B2Prime,EUR,CLOSED
T5CITUF8CYO,MT5,AT0PVN9ER1,EXT00002,US500.m,BUY,0.1,2025-08-05T16:06:48Z,2025-08-05T23:34:07Z,1902.17901,1899.85316,2.0,-4.6,B,B2Prime,USD,CLOSED
TWG7NFDINU3,MT5,A9RFTMTTQL,EXT00026,GBPUSD,SELL,500.0,2025-08-10T07:15:54Z,2025-08-10T09:53:29Z,2096.57679,2094.33924,2.0,-72733.44,B,B2Prime,USD,CLOSED
T41BTA3RUNY,MT5,AL9XPSEIMV,EXT00003,XAUUSD.m,sell,20.0,2025-08-11T21:20:28Z,2025-08-12T06:08:11Z,66.85476,66.95767,-1.5,-171.03,A,LP_TEST,GBP,CLOSED
T6IRJ9WR6Q5,MT5,AMLY4LYK83,EXT00023,AUDUSD,B,10.0,2025-08-03T03:24:26Z,2025-08-08T14:28:00Z,1685.04961,1687.97344,0.0,-1562.23,B,B2Prime,EUR,CLOSED
TK08NJF0PKB,cTrader,AR7TCS4CC5,EXT00006,NAS100,SELL,10.0,2025-07-26T05:35:00Z,2025-07-29T17:47:24Z,927.38475,930.03739,-0.5,-2240.38,B,B2Prime,USD,CLOSED
T549EWHO5QQ,MT5,A7HZIOYKL1,EXT00006,NAS100.m,sell,1.0,2025-08-04T06:54:30Z,2025-08-12T21:59:38Z,998.35575,998.1384,-1.5,-8.0,B,B2Prime,EUR,CLOSED
TNLO0HHGH5X,cTrader,AXEBB9EITN,EXT00032,FR40,BUY,5.0,2025-08-03T05:21:35Z,2025-08-08T20:27:07Z,1493.92232,1494.42435,-10.0,-10.99,A,LP_MAIN,GBP,CLOSED
TT1OXHFDXK3,MT5,AWD8IL3FB9,EXT00010,ETHUSD.m,S,50.0,2025-08-02T00:12:00Z,2025-08-13T06:13:09Z,1731.60126,1732.62923,0.0,4449.88,A,B2Prime,GBP,CANCELLED
THM6X7P7AHU,MT5,AG8QYNPDPO,EXT00039,XAGUSD.m,sell,50.0,2025-08-04T08:56:35Z,2025-08-04T23:50:52Z,1631.92146,1631.22532,-0.5,856.26,A,B2Prime,EUR,CLOSED
T9Y1XU2FLI0,MT5,A1SWJCKJLT,EXT00012,NAS100.m,sell,50.0,2025-07-23T17:34:57Z,2025-07-30T08:53:10Z,1571.82841,1569.55837,-1.5,7978.88,B,LP_MAIN,EUR,CLOSED
TV1TWBDCA75,cTrader,ADP0LVSNUJ,EXT00009,WTI,buy,5.0,2025-08-07T23:49:12Z,2025-08-11T20:00:27Z,2296.69026,2301.15683,0.0,807.87,A,LP_TEST,GBP,CLOSED
TL6HFH4N6V3,MT5,A9UZFK8UT0,EXT00005,XAUUSD.m,buy,0.1,2025-07-31T11:01:35Z,2025-08-02T15:30:27Z,1103.07091,1103.7909,0.0,3.03,A,B2Prime,GBP,CLOSED
TZKDU6FOTWF,cTrader,AKVPUC8D1W,EXT00021,ETHUSD,SELL,50.0,2025-08-07T10:18:28Z,2025-08-11T13:01:17Z,1897.36096,1897.4123,2.0,239.74,A,B2Prime,USD,CLOSED
TZK4IE86DB5,cTrader,A2IAGL58KX,EXT00009,GBPUSD,B,100.0,2025-08-11T04:17:31Z,2025-08-14T00:45:39Z,12.41759,12.37731,-3.0,30.21,A,LP_TEST,EUR,CLOSED
TR1V9NPUQAR,cTrader,A2IAGL58KX,EXT00009,JPN225,SELL,5.0,2025-08-07T07:39:29Z,2025-08-11T22:14:27Z,1519.13325,1514.04204,-10.0,-989.83,A,B2Prime,GBP,CANCELLED
T595CEKOF92,MT5,A8YG0JV1V9,EXT00019,AUDUSD,SELL,50.0,2025-08-11T21:08:28Z,2025-08-12T22:15:40Z,1401.19825,1396.2475,-0.5,19303.95,A,LP_TEST,EUR,CLOSED
TLZ8CV2A6PG,MT5,A0H2CWTG1M,EXT00039,USDJPY,SELL,0.1,2025-07-24T22:27:58Z,2025-08-09T08:00:39Z,1155.47312,1153.80847,0.0,-0.72,A,B2Prime,GBP,CLOSED
